id,option,device_id,created_at,voted_at
1fa81067-3eaa-4365-abac-84ea168b27f7,2,6e633d82-dfc0-4386-ab17-e9bed271fe27-e9fa801e,"2026-05-21 18:30:32.086283+00","2026-05-21 18:30:31.762+00"
2d54b176-ba18-4aa7-af37-28be6e1d1bdc,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-05-21 18:30:41.231064+00","2026-05-21 18:30:40.95+00"
5142b010-87a6-4562-b684-f5932cea302b,2,6e633d82-dfc0-4386-ab17-e9bed271fe27-e9fa801e,"2026-05-21 18:30:53.494322+00","2026-05-21 18:30:53.139+00"
3f24a039-caea-47a4-8186-6ffbde4ff978,1,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-05-22 06:37:08.762209+00","2026-05-22 06:37:08.28+00"
a86f9d79-50cf-420f-8202-bbb2fcaf9909,1,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-05-22 06:37:30.844233+00","2026-05-22 06:37:30.552+00"
45448c5f-2b4a-4ef1-aa58-6e5391f28fa3,3,30b7174f-34be-48d4-b461-8cf5a397c49d-2d489b08,"2026-05-22 06:37:47.365738+00","2026-05-22 06:37:46.984+00"
8364c3f2-a41f-4d27-8daf-5829d28a5499,1,020f3c24-3a9f-4b60-ac9c-09d08f28b2c9-717b0402,"2026-05-22 07:51:06.450733+00","2026-05-22 07:51:06.172+00"
f1ed8d26-a4b8-47b5-8366-e380fab3112a,3,020f3c24-3a9f-4b60-ac9c-09d08f28b2c9,"2026-05-22 07:51:06.76261+00","2026-05-22 07:51:06.649+00"
8aff24fa-4b2f-4484-a866-66d16b6aac18,1,020f3c24-3a9f-4b60-ac9c-09d08f28b2c9-717b0402,"2026-05-22 07:51:28.10908+00","2026-05-22 07:51:27.846+00"
32cef854-aff6-4c8f-a303-d5ebfb1010f5,1,020f3c24-3a9f-4b60-ac9c-09d08f28b2c9-717b0402,"2026-05-22 07:52:46.940303+00","2026-05-22 07:52:46.671+00"
3e20f6ae-7400-4ab8-9bf2-234118974dbe,2,62c3c60b-8759-4b86-b382-cf207e5aebd8-42e4fdc9,"2026-05-22 08:02:23.329704+00","2026-05-22 08:02:22.993+00"
4b55fd4e-66fb-422d-9fc6-8bfa90677021,2,62c3c60b-8759-4b86-b382-cf207e5aebd8-42e4fdc9,"2026-05-22 08:03:16.319251+00","2026-05-22 08:03:15.971+00"
32f9a323-2dd4-4f76-86ef-fc0f0da613b1,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-05-22 09:33:47.943091+00","2026-05-22 09:33:47.679+00"
f5fe6140-fb9a-4788-bd91-9a93cc0daaa7,2,020f3c24-3a9f-4b60-ac9c-09d08f28b2c9-717b0402,"2026-05-22 12:10:19.026364+00","2026-05-22 12:10:18.564+00"
cf90a6ce-f451-479b-89fc-b42db6556840,4,020f3c24-3a9f-4b60-ac9c-09d08f28b2c9-717b0402,"2026-05-22 12:10:50.655336+00","2026-05-22 12:10:50.338+00"
4040dc1d-080f-4c25-8cca-d9ab908d9e66,2,62c3c60b-8759-4b86-b382-cf207e5aebd8-42e4fdc9,"2026-05-22 12:11:36.857493+00","2026-05-22 12:11:36.538+00"
715c9614-1530-403f-b274-660465d470a3,1,020f3c24-3a9f-4b60-ac9c-09d08f28b2c9-717b0402,"2026-05-22 12:15:14.263784+00","2026-05-22 12:15:13.435+00"
d1ce6cff-d202-4722-ae56-454cf4609b6f,1,fbccb208-29f4-4730-aa54-8d18b22ae195-63225ba8,"2026-05-22 14:56:38.630612+00","2026-05-22 14:56:38.188+00"
4812cbac-4c4c-4594-99e1-ee24b27e52a8,2,020f3c24-3a9f-4b60-ac9c-09d08f28b2c9-717b0402,"2026-05-26 12:58:51.649611+00","2026-05-26 12:58:51.087+00"
de4680b3-1efb-48d2-a81b-257d63e735e6,2,020f3c24-3a9f-4b60-ac9c-09d08f28b2c9-717b0402,"2026-05-26 12:59:17.141481+00","2026-05-26 12:59:16.84+00"
44480ba8-755d-41dc-b1e7-f33ac86e8ec9,2,020f3c24-3a9f-4b60-ac9c-09d08f28b2c9-b5bf0bc3,"2026-06-01 15:02:43.275422+00","2026-06-01 15:02:42.738+00"
b0a1e149-1824-41ec-9b18-727bb9116d7d,1,05251dc3-5b0b-4f0c-a2f2-ef6e9b8eccce-5cc768dc,"2026-06-02 07:13:42.424011+00","2026-06-02 07:13:41.724+00"
b120ef01-ace1-4457-bbdf-7c107140e976,4,27dbdc67-406e-46ad-bc35-e6f765ff58d7-717b0402,"2026-06-02 07:28:35.220704+00","2026-06-02 07:28:34.664+00"
df821c42-c832-4508-af2f-ca794cadfcdb,2,27dbdc67-406e-46ad-bc35-e6f765ff58d7-717b0402,"2026-06-02 07:34:07.315865+00","2026-06-02 07:34:06.783+00"
052751f6-027c-4e50-bafc-0e157f1cbf1c,2,27dbdc67-406e-46ad-bc35-e6f765ff58d7-717b0402,"2026-06-02 07:38:08.836297+00","2026-06-02 07:38:08.394+00"
a026d18e-47a3-4045-a85e-c9e8b661c750,2,27dbdc67-406e-46ad-bc35-e6f765ff58d7-717b0402,"2026-06-02 07:40:07.55993+00","2026-06-02 07:40:07.143+00"
0696c5df-a475-48c2-9bce-4670013fbf68,2,27dbdc67-406e-46ad-bc35-e6f765ff58d7-717b0402,"2026-06-02 07:42:48.216211+00","2026-06-02 07:42:47.714+00"
af556ba4-f1f6-4d33-90f6-4332231b8cad,2,27dbdc67-406e-46ad-bc35-e6f765ff58d7-717b0402,"2026-06-02 07:43:14.131936+00","2026-06-02 07:43:13.733+00"
40171272-fe17-4404-a1fb-716658b9f283,2,27dbdc67-406e-46ad-bc35-e6f765ff58d7-717b0402,"2026-06-02 07:45:09.53813+00","2026-06-02 07:43:40.326+00"
df117df4-48fe-42c2-81dc-817d7678804d,4,27dbdc67-406e-46ad-bc35-e6f765ff58d7-717b0402,"2026-06-02 07:45:12.42906+00","2026-06-02 07:44:08.244+00"
fd49d623-bc05-4553-9048-bcb44c5e000f,4,27dbdc67-406e-46ad-bc35-e6f765ff58d7-717b0402,"2026-06-02 07:45:15.686187+00","2026-06-02 07:44:39.477+00"
7356d216-10f5-43b4-9674-c44337646959,1,27dbdc67-406e-46ad-bc35-e6f765ff58d7-717b0402,"2026-06-02 07:45:20.392465+00","2026-06-02 07:45:19.617+00"
eb2ac42d-dbf1-4fd3-b9e5-02daf8c6d349,2,27dbdc67-406e-46ad-bc35-e6f765ff58d7-717b0402,"2026-06-02 07:45:49.169162+00","2026-06-02 07:45:48.804+00"
078f612d-179a-49a5-99e8-54073f40dd85,2,03271806-82de-41cb-a1ff-b889b57ca4fb-717b0402,"2026-06-02 08:03:25.414717+00","2026-06-02 08:03:22.94+00"
27cf5b65-dfff-48c8-a092-6ed75682196a,1,03271806-82de-41cb-a1ff-b889b57ca4fb-717b0402,"2026-06-02 08:03:52.345282+00","2026-06-02 08:03:51.886+00"
49345f44-2cca-43d2-81a2-3b88d749cb71,2,03271806-82de-41cb-a1ff-b889b57ca4fb-717b0402,"2026-06-02 08:07:14.255214+00","2026-06-02 08:07:13.713+00"
6bf690e4-216e-4c24-8b5f-1d266e60db03,2,03271806-82de-41cb-a1ff-b889b57ca4fb-717b0402,"2026-06-02 08:07:14.771938+00","2026-06-02 08:04:46.067+00"
fff46399-fb6c-46f3-99b7-047bddd35fd9,4,03271806-82de-41cb-a1ff-b889b57ca4fb-717b0402,"2026-06-02 08:07:17.678443+00","2026-06-02 08:05:17.96+00"
039a6154-e174-4673-b6be-3531e9fdd78b,3,03271806-82de-41cb-a1ff-b889b57ca4fb-717b0402,"2026-06-02 08:07:20.669008+00","2026-06-02 08:05:49.956+00"
540a1be9-0c29-404e-ae32-68d6195a84cd,4,03271806-82de-41cb-a1ff-b889b57ca4fb-717b0402,"2026-06-02 08:07:43.271516+00","2026-06-02 08:07:42.867+00"
cd47b10b-a2c0-4d60-adef-50d4fbcffbca,2,03271806-82de-41cb-a1ff-b889b57ca4fb-717b0402,"2026-06-02 08:09:23.018658+00","2026-06-02 08:09:22.5+00"
52553bf1-cae9-4474-b02d-b10204e04f9d,2,03271806-82de-41cb-a1ff-b889b57ca4fb-717b0402,"2026-06-02 08:09:23.43261+00","2026-06-02 08:08:13.786+00"
7cee9845-c53f-493e-adae-69728bd61d5f,4,03271806-82de-41cb-a1ff-b889b57ca4fb-717b0402,"2026-06-02 08:14:13.602061+00","2026-06-02 08:14:12.774+00"
b7bb6ed5-eb4f-431e-821d-b0364fdfed96,4,03271806-82de-41cb-a1ff-b889b57ca4fb-717b0402,"2026-06-02 08:14:14.113899+00","2026-06-02 08:08:49.114+00"
01de0ffc-576d-4396-8449-c1c166f091f8,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-02 08:17:37.263199+00","2026-06-02 08:17:36.968+00"
8bedbb9d-32fc-4462-9d74-459504a7ef1b,1,020f3c24-3a9f-4b60-ac9c-09d08f28b2c9-717b0402,"2026-06-02 08:53:38.295032+00","2026-06-02 08:53:37.879+00"
12635ff9-c89d-45e3-8b0e-2fc44cd9e819,3,020f3c24-3a9f-4b60-ac9c-09d08f28b2c9-717b0402,"2026-06-02 08:54:06.010916+00","2026-06-02 08:54:05.477+00"
e71b74c3-8b02-4bd4-bfd3-96fd38354f89,4,5734b2ff-33e2-4751-b535-3cdd60543ba1-9649201e,"2026-06-02 12:54:51.69669+00","2026-06-02 12:54:51.029+00"
710e7639-6698-474d-95a1-b7f9409b22e2,1,5734b2ff-33e2-4751-b535-3cdd60543ba1-9649201e,"2026-06-02 12:55:06.524518+00","2026-06-02 12:55:06.324+00"
00b1145d-1417-4e18-bca3-a0db8684c762,1,5734b2ff-33e2-4751-b535-3cdd60543ba1-9649201e,"2026-06-02 12:56:04.488247+00","2026-06-02 12:56:04.092+00"
18b94216-4a01-4f57-8785-ec91c14026a9,2,020f3c24-3a9f-4b60-ac9c-09d08f28b2c9-717b0402,"2026-06-02 14:56:47.06118+00","2026-06-02 14:56:46.504+00"
3646b9c6-b509-45de-973c-9649f17c84dc,1,020f3c24-3a9f-4b60-ac9c-09d08f28b2c9-b5bf0bc3,"2026-06-03 07:53:28.225388+00","2026-06-03 07:53:27.288+00"
7b6e3c3c-173e-4bdd-a8b1-fa4771e575ae,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-11 08:24:42.530579+00","2026-06-11 08:24:42.002+00"
dac44661-3a89-4378-8b0d-206beed97966,3,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-11 08:25:04.256313+00","2026-06-11 08:25:03.95+00"
78bd8e9e-9817-4bf1-a515-bda5f9a18773,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-11 08:25:14.445983+00","2026-06-11 08:25:14.133+00"
a54756c1-8308-4319-9446-d3da0e82c394,1,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-11 08:25:27.039239+00","2026-06-11 08:25:26.718+00"
70a2ebe7-e3ad-41c2-b874-3a52d745bce3,3,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-11 08:25:40.289135+00","2026-06-11 08:25:39.974+00"
57f08c1d-9d8f-4c50-af74-275e59e7257c,4,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-11 08:26:08.247983+00","2026-06-11 08:26:07.912+00"
a04644c9-e334-4480-93e6-4e822a4d8f3c,1,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-11 08:26:52.40203+00","2026-06-11 08:26:52.074+00"
62e1558f-0c2c-4965-91fd-c650a938ab3f,1,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-11 08:26:59.186911+00","2026-06-11 08:26:58.892+00"
b5edcbfd-ca98-4b90-9891-103526ba142f,4,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-11 08:27:14.195944+00","2026-06-11 08:27:13.854+00"
0d2712fa-60c9-4a8b-8a8d-31bf605a1bd7,1,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-11 08:37:32.203852+00","2026-06-11 08:37:31.304+00"
960ebf7e-b816-4347-94ca-110c55033e16,1,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-11 08:42:16.771624+00","2026-06-11 08:42:15.782+00"
c867127c-43ae-46dd-8c43-cc0c018ba2a9,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-11 08:49:38.379446+00","2026-06-11 08:49:37.769+00"
4e265feb-b38a-4ef6-bbc8-1bc56f9c8997,3,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-11 09:42:59.651474+00","2026-06-11 09:42:58.154+00"
d79529f5-9f0e-4785-8fbe-62c7da5ece07,1,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-11 11:21:25.428623+00","2026-06-11 11:21:24.959+00"
20442d2a-f645-4f3a-abf1-64147b0c5c31,1,fbccb208-29f4-4730-aa54-8d18b22ae195-63225ba8,"2026-06-15 20:16:17.769965+00","2026-06-15 20:16:17.113+00"
162c3904-0985-4d20-a3fe-f8b3d6e13564,2,fbccb208-29f4-4730-aa54-8d18b22ae195-63225ba8,"2026-06-15 20:16:51.904347+00","2026-06-15 20:16:51.645+00"
3c1e539b-abe3-4203-9343-cda640288fd4,2,fbccb208-29f4-4730-aa54-8d18b22ae195-63225ba8,"2026-06-15 20:17:39.521605+00","2026-06-15 20:17:39.229+00"
edaafdf1-0975-4498-8689-8edfc560ea9d,4,fbccb208-29f4-4730-aa54-8d18b22ae195-63225ba8,"2026-06-15 20:18:31.089474+00","2026-06-15 20:18:30.809+00"
3f6922a4-84c6-47b9-ad6b-d46fcfc86de0,1,fbccb208-29f4-4730-aa54-8d18b22ae195-63225ba8,"2026-06-15 20:19:13.353281+00","2026-06-15 20:19:13.067+00"
de7aa2c4-d0c1-4853-aa6e-0464dd5f8423,1,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-16 05:46:25.419013+00","2026-06-16 05:46:24.936+00"
20598151-451f-4197-9981-46d9a2239d9d,3,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-16 05:46:47.775392+00","2026-06-16 05:46:47.505+00"
0e94da77-ba08-4a96-a6c1-61c7fd057b59,1,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-16 05:52:06.233247+00","2026-06-16 05:52:05.943+00"
e30f9a2d-de69-40f5-8836-8b68eb63a351,1,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-16 07:10:01.893202+00","2026-06-16 07:10:00.323+00"
536882b3-aedb-43c6-bfdc-1e14dbf164c9,1,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-16 07:26:34.214162+00","2026-06-16 07:26:33.95+00"
dd7972f1-9acd-4690-86b3-7255a99cc724,3,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-17 09:16:03.244003+00","2026-06-17 09:16:02.73+00"
5991f242-20a3-48c8-bcbd-63122bc86240,1,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-17 09:16:26.606523+00","2026-06-17 09:16:26.216+00"
4cac8c4d-d1b6-4991-82fc-bf586602cfe3,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-17 09:16:48.672124+00","2026-06-17 09:16:48.369+00"
2c6b8b31-e0ed-4798-9be7-b735e268f3a8,3,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-17 09:17:10.441783+00","2026-06-17 09:17:10.172+00"
26a9092b-36ac-4c7d-873f-65ba465a6842,4,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-17 09:17:37.386253+00","2026-06-17 09:17:37.118+00"
432963ae-a512-471d-8e5b-b841c87de52f,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-17 09:17:59.720642+00","2026-06-17 09:17:59.452+00"
04adb9b7-5f46-444d-81f3-3275aa7dfe92,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-17 09:18:21.049156+00","2026-06-17 09:18:20.758+00"
484f4d64-25a8-4239-b7e0-4efc16889404,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-17 09:18:42.156758+00","2026-06-17 09:18:41.895+00"
3ca83067-2a30-4b60-b601-c7a7f68dcf44,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-17 09:19:03.675283+00","2026-06-17 09:19:03.381+00"
120527d6-056b-4e5f-a8b4-601ece1ea2fa,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-17 09:19:39.190258+00","2026-06-17 09:19:38.865+00"
0feef35c-cde2-442f-805f-4120c12821ee,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-17 09:20:03.813395+00","2026-06-17 09:20:03.464+00"
4e4b493f-282f-4d78-86d9-3621146f50c7,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-17 09:20:29.764572+00","2026-06-17 09:20:29.229+00"
1becee43-35e5-4be1-95db-00490e84f23b,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-17 09:20:50.965831+00","2026-06-17 09:20:50.716+00"
8c97e7ca-48d7-48de-b6ec-8d550e6702fc,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-17 09:21:12.205802+00","2026-06-17 09:21:11.937+00"
db8ff13c-b461-41f4-b3b7-f0ddea816c7b,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-17 09:21:33.528798+00","2026-06-17 09:21:33.339+00"
1703ae17-1d19-425e-8d7a-613655520681,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-17 09:21:54.895021+00","2026-06-17 09:21:54.709+00"
05a1d523-d37f-4894-aaac-313870198ffe,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-17 09:22:16.978438+00","2026-06-17 09:22:16.775+00"
1debaee5-f1f8-41f1-b4c6-26efe8cc113d,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-17 09:22:38.655162+00","2026-06-17 09:22:38.444+00"
0d5c74bc-97ac-4b7f-9dc3-916f5bfba2bd,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-17 09:23:00.337181+00","2026-06-17 09:23:00.063+00"
b1112321-772a-4bce-bfc2-045d5c8a87fb,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-17 09:23:24.182929+00","2026-06-17 09:23:23.879+00"
fc960c90-8739-4520-a206-668f95e19ef3,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-17 09:23:46.024244+00","2026-06-17 09:23:45.747+00"
05c7ca72-fe4b-4f51-b757-f0efb96bd6d0,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-17 09:24:07.87558+00","2026-06-17 09:24:07.548+00"
b3371d01-00a8-4615-a856-bf1e5212bb3e,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-17 09:24:29.496799+00","2026-06-17 09:24:29.15+00"
fc52770d-81d6-4b30-9ea3-1c298baaf44f,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-17 09:24:50.816785+00","2026-06-17 09:24:50.604+00"
01ff4fd6-c456-4ffa-af97-4cd6a1eb58f8,1,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-18 08:50:49.004744+00","2026-06-18 08:50:48.383+00"
0ebadc2f-0a17-4b37-93a2-8f0338d4de45,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-18 09:06:33.525046+00","2026-06-18 09:06:33.15+00"
9a43ae6c-8d69-42e7-b7a4-4419404dd087,1,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-18 09:07:38.22717+00","2026-06-18 09:07:37.773+00"
a57e9458-cb23-487b-aa20-ad99421d9984,1,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-18 09:10:44.100004+00","2026-06-18 09:10:43.804+00"
ed175de0-6b69-4f34-a35e-aa7ff625ada0,3,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-19 06:10:08.976317+00","2026-06-19 06:10:08.518+00"
59f9e307-0ef0-4580-ad41-7a136141a462,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-19 06:19:33.917+00","2026-06-19 06:19:33.474+00"
5e70501d-fae5-4e36-8f0a-cc6348ea39db,4,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-19 07:24:57.34944+00","2026-06-19 07:24:57.074+00"
671d7836-9a88-46fb-9bef-de4490f9ccfa,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-20 21:16:44.353018+00","2026-06-20 21:16:43.706+00"
cb0cf1fd-520d-4ce5-a4fd-1208384dbfce,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-20 21:17:07.531613+00","2026-06-20 21:17:07.143+00"
38daf705-8732-4a1e-8547-6713c6accd2d,4,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-20 21:17:29.06154+00","2026-06-20 21:17:28.679+00"
c7b43c2a-b2b2-4e5a-8543-50c90f83b7e5,1,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-24 08:12:22.564517+00","2026-06-24 08:12:21.929+00"
23f8ecc6-8824-4e5b-a83d-0a5ddc0c6fa1,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-24 08:12:45.600592+00","2026-06-24 08:12:45.25+00"
9845d44d-5aa4-4478-b72c-153d51b5c244,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-24 08:13:07.437956+00","2026-06-24 08:13:07.115+00"
865b32ce-01a6-4d14-a501-103b1a3e213b,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-24 08:14:22.290342+00","2026-06-24 08:14:22.013+00"
347fe2c2-97cb-4b40-b543-e5f2339a9565,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-25 08:19:32.117316+00","2026-06-25 08:19:31.639+00"
3ea77166-fc21-4480-ba9e-6a0df6369511,2,92dc9227-65d0-4574-9652-1490ba1ff84d-5cc768dc,"2026-06-25 08:20:22.846856+00","2026-06-25 08:20:22.148+00"
c4f72522-1783-429f-ac9c-13801baba57f,2,92dc9227-65d0-4574-9652-1490ba1ff84d-5cc768dc,"2026-06-25 08:20:44.698168+00","2026-06-25 08:20:44.258+00"
eb658a2d-311e-42dc-98e9-6be547f7cffd,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-25 08:20:56.411552+00","2026-06-25 08:20:56.161+00"
8936745b-096b-4bab-9c31-2b1852cbc889,1,3ee3b375-85e9-4c4c-b257-e92857bf0618-eeb7f770,"2026-06-25 09:25:55.022267+00","2026-06-25 09:25:54.587+00"
6ed211ae-4ca6-437b-9a19-8f77cde21169,4,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-25 09:34:35.180679+00","2026-05-21 16:02:13.46+00"
74066528-c51e-4904-b9e4-692e9be63526,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-25 09:34:38.206799+00","2026-06-24 08:14:36.37+00"
dfb0d58a-8f99-434b-b56a-7bf0be86d88b,2,2048b25a-1ab4-4186-9700-4778b21893e6-717b0402,"2026-06-25 10:08:08.407381+00","2026-06-25 10:08:07.913+00"
1206c037-7d50-4b84-8736-52ee2c8b080d,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-25 10:09:04.820629+00","2026-06-25 10:09:04.321+00"
fd1331c2-6760-49f6-8805-90da121df784,1,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-25 10:11:02.535714+00","2026-06-25 10:11:02.148+00"
478e9e0a-338a-40d4-83c9-89f72c5a3df6,2,92dc9227-65d0-4574-9652-1490ba1ff84d-5cc768dc,"2026-06-25 10:12:06.545452+00","2026-06-25 10:12:05.999+00"
75496c12-185f-4ac5-a68d-ea9a62cd5c2d,2,92dc9227-65d0-4574-9652-1490ba1ff84d-5cc768dc,"2026-06-25 10:13:17.891912+00","2026-06-25 10:13:17.356+00"
d038ef29-e0de-4bc5-a20d-8bb357be0b10,1,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-25 10:13:31.518761+00","2026-06-25 10:13:31.257+00"
b0d47aec-3cd9-45e9-b6ab-08f4240d66f4,1,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-25 15:40:22.292672+00","2026-06-25 15:40:21.846+00"
a88fe88e-4c36-4c7e-8d1c-5b943a42bf79,3,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-25 15:42:03.796494+00","2026-06-25 15:42:02.271+00"
4ec90735-94d6-48b1-8541-b69221f80980,4,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-25 15:42:05.130896+00","2026-05-21 15:49:14.287+00"
d9959d2b-cc45-4ebc-9288-a0ef7c489d1e,3,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-25 15:42:07.986289+00","2026-06-11 08:25:17.879+00"
9deebcc6-06a7-4e13-a911-4e08a870f0dc,4,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-25 15:42:28.525384+00","2026-06-25 15:42:28.215+00"
c8fc7339-48f0-4f95-a99a-eb1d1f3ea0af,4,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-25 15:42:52.968087+00","2026-06-25 15:42:52.578+00"
cd1a370b-48c2-4090-bd17-1782b0a8b26b,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-25 15:42:56.66663+00","2026-06-25 15:42:55.107+00"
f389ac5c-134a-4fe0-a993-6cbda550cb99,1,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-25 15:43:00.031717+00","2026-06-25 15:42:59.699+00"
69a4d617-0e38-4c33-ac85-25afd30cae07,4,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-25 15:43:11.137801+00","2026-06-25 15:41:19.002+00"
2c5e77ba-63ab-4f10-be51-838edc39451b,1,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-25 15:43:15.151028+00","2026-06-25 15:43:14.941+00"
874e3ee4-fb1a-4ea1-8ca3-863be6926fcf,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-25 15:43:15.37462+00","2026-06-25 15:40:52.031+00"
b16ddd43-e3c5-4b63-8885-afb57063fc3a,1,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-25 15:43:21.137929+00","2026-06-25 15:42:19.784+00"
474fdabf-32e9-4a26-9fda-bf856bfc7d52,1,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-25 15:43:22.252439+00","2026-06-25 15:43:21.914+00"
3d5628f2-24fe-41c1-8bfa-71940fa4dd90,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-25 15:43:40.375304+00","2026-06-25 15:43:40.204+00"
6bf4a435-29dd-4f88-8375-a58609037b37,4,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-25 15:43:44.179169+00","2026-06-25 15:43:43.987+00"
efaa233a-1484-4ae7-b6b4-5ca85e2b7298,2,7024c933-de2e-4db7-80bd-06af7064369f-2d489b08,"2026-06-26 07:48:53.791896+00","2026-06-26 07:48:53.359+00"
ae8dae89-434e-4812-8107-cc54cdedb5cf,2,42096183-f4da-44d0-8bcf-212919525a36-717b0402,"2026-06-29 15:03:14.37876+00","2026-06-29 15:03:13.956+00"
